"","X1_jvm_pools_PS.Eden.Space_max_value","X1_jvm_pools_PS.Survivor.Space_committed_value","X2_jvm_heap_committed_value","driver_BlockManager_memory_memUsed_MB_value","driver_BlockManager_memory_remainingMem_MB_value","node5_NET_ib0.write.KB.s","node6_CPU031_User.","node6_NETPACKET_em1.write.s","node6_NET_ib0.write.KB.s","node7_NET_ib0.read.KB.s"
"630",2568486912,146276352,5481431040,632,80567,5225.6,7,2191.3,14116.1,3302.4
"631",2568486912,146276352,5481431040,651,80548,9459.3,5.1,4339.1,11003.1,8299.7
"632",2568486912,146276352,5481431040,326,80873,9322.1,4,2804.4,14982.5,7526.8
"633",2568486912,146276352,5481431040,341,80858,3554.6,3,1583.2,13694.9,6514.7
"634",2568486912,146276352,5481431040,357,80843,7146.6,2,1463.6,6840.1,10726.9
"635",2567962624,148373504,5481431040,320,80892,8310.8,6.1,2497.6,14615.9,10224.1
"636",2567962624,148373504,5481431040,311,80889,3570.9,2,2789.5,14484.5,7255.3
"637",2567962624,148373504,5481431040,326,80873,7120.4,4,1434.7,6846.3,13358.3
"638",2567962624,148373504,5481431040,334,80866,7147.7,3,1621.3,13711.8,9762
"639",2567962624,148373504,5481431040,349,80850,3574,3,1551.8,13690.5,3894.5
"640",2567962624,148373504,5517082624,368,80832,8495,8.2,2711.8,7906,6838.9
"641",2567962624,148373504,5517082624,312,80887,9537.5,4,3953,15955,11005.9
"642",2567962624,148373504,5517082624,327,80872,3775,3,1562.7,13711.2,3572.2
"643",2567962624,148373504,5517082624,343,80857,7129.4,2,1453.8,6852.6,7130.4
"644",2567962624,148373504,5517082624,350,80849,7123.2,3,1608.1,13705.9,13685.9
"645",2567962624,148373504,5517082624,369,80831,4479.1,4,2663.7,14761.6,6982
"646",2567962624,148373504,5517082624,322,80878,7186.3,3,2732,7999.4,7595.4
"647",2567962624,148373504,5517082624,329,80870,7173,3,1643.2,13691.7,10406.8
"648",2567962624,148373504,5517082624,345,80855,3576.3,3,1539.5,13696.7,7165.1
"649",2567962624,148373504,5517082624,360,80839,7141.5,4,1595.1,6829.5,6804.5
"650",2567962624,148373504,5502926848,371,80828,9285.8,13,2929.1,14651.7,10541.8
"651",2569011200,146800640,5502926848,315,80885,7441.3,6,4986.3,18760.6,4677.8
"652",2569011200,146800640,5502926848,330,80869,7149.1,3,1474.5,7381.6,10087.1
"653",2569011200,146800640,5502926848,338,80862,7135.6,3,1421.1,13701.5,14015.8
"654",2569011200,146800640,5502926848,353,80846,3573.6,4,1445.8,13693.1,3890.5
"655",2569011200,146800640,5502926848,372,80828,8086.9,6,2547.1,8143.1,7975.8
"656",2569011200,146800640,5502926848,315,80884,7215.9,3,2448.1,14300.8,11754.9
"657",2569011200,146800640,5502926848,330,80869,3583.9,3,1357.2,14051.3,6840
"658",2569011200,146800640,5502926848,345,80854,7166.5,3.9,1589.9,6854.1,7476.3
"659",2569011200,146800640,5502926848,353,80846,7147.5,3,1620.7,13697.4,9771.6
"660",2569011200,146800640,5511839744,372,80827,6532.4,18.2,3063.3,14930.5,7305.5
"661",2569011200,146800640,5511839744,323,80876,7494.2,4,3255.8,9310.4,10552.4
"662",2569011200,146800640,5511839744,331,80869,7155.9,4,1417.8,13710.6,7155.7
"663",2569011200,146800640,5511839744,346,80854,3585.6,5,1595.3,13695.9,6518
"664",2569011200,146800640,5511839744,361,80838,7152.4,2,1564.2,6852.6,10097.4
"665",2613575680,103809024,5511839744,372,80827,8034,12.2,2714.2,14610.6,10695.5
"666",2613575680,103809024,5511839744,316,80884,3603.8,4,2699.2,14616,7335.8
"667",2613575680,103809024,5511839744,331,80869,7163.2,4,1557.6,6847.6,10104.9
"668",2613575680,103809024,5511839744,339,80861,7144.9,3,1648.4,13733.2,10434.6
"669",2613575680,103809024,5518131200,354,80846,3579.8,2,1348.7,13735.6,6533.3
"670",2613575680,103809024,5518131200,373,80826,11286.1,20.2,3597,8541.7,11145
"671",2613575680,103809024,5518131200,316,80883,9673.5,6.1,3878.4,17728.6,14866
"672",2613575680,103809024,5518131200,331,80868,3585.9,3,1511.9,13715.3,6858.1
"673",2613575680,103809024,5518131200,347,80853,7162.1,3,1742.7,6856.4,6838.1
"674",2613575680,103809024,5518131200,354,80845,7166.5,2,1557.5,13723.3,10762
"675",2613575680,103809024,5518131200,373,80826,4634.8,8,2789.6,15049,7546.4
"676",2613575680,103809024,5518131200,324,80876,7165.4,4.9,2400.8,7468.2,10972.7
"677",2613575680,103809024,5523898368,331,80868,7538.1,3,1515,13731.2,13383.2
"678",2613575680,103809024,5523898368,347,80853,3586.2,9.1,1372.7,13718,6854.7
"679",2613575680,103809024,5523898368,362,80837,7155.3,3,1510.7,6872.1,13712.2
"680",2571108352,145752064,5523898368,374,80826,10347.8,11.9,3447,15418.9,11177
"681",2571108352,145752064,5523898368,389,80810,3581.8,12.1,3304.3,15183.8,7291.1
"682",2571108352,145752064,5523898368,404,80795,7168.6,3,1497.2,7301.4,9786.4
"683",2571108352,145752064,5523898368,412,80788,-1,2,1421.3,13730.6,13713.5
"684",2571108352,145752064,5523898368,427,80772,7143.6,9.9,1503.5,13718.4,13321.7
"685",2571108352,145752064,5523898368,445,80754,3907.6,7.1,2994.5,8199.6,4562.7
"686",2571108352,145752064,5530714112,453,80746,7570.5,4,2047.9,14259.4,10589.6
"687",2571108352,145752064,5530714112,468,80731,7139.2,5,1650.1,14058.2,14016.5
"688",2571108352,145752064,5530714112,484,80716,3900.2,10,1626.9,7179.3,6847
"689",2571108352,145752064,5530714112,491,80708,6833.5,2,1505.7,13396.1,10748.8
"690",2571108352,145752064,5530714112,510,80689,7163,10,3826.4,15542.8,10765.9
"691",2571108352,145752064,5530714112,323,80876,11475.7,16,4160.1,10991.1,7545.8
"692",2571108352,145752064,5530714112,331,80868,5446.1,3,1606.2,13375.8,10748.8
"693",2571108352,145752064,5530714112,346,80853,7162,2,1531.4,13706.8,7805
"694",2571108352,145752064,5530714112,362,80838,7165.3,10,1597.5,13716.1,3584.6
"695",2580545536,132644864,5530714112,301,80899,3588.5,14.9,3147.4,8412.9,13977.9
"696",2580545536,132644864,5449973760,316,80884,8247.8,3.1,1927.7,13896.2,10977
"697",2580545536,132644864,5449973760,331,80868,7157.7,9,1589.1,13700.2,3580.1
"698",2580545536,132644864,5449973760,339,80861,3589,3,1474.7,6848.4,6515.9
"699",2580545536,132644864,5449973760,354,80845,7181.7,3,1744.3,13506.8,6844.2
"700",2580545536,132644864,5449973760,374,80826,7195.9,14,3971.5,15262.2,3828.9
"701",2580545536,132644864,5449973760,316,80883,6872.2,3,2425,7854.8,7706.7
"702",2580545536,132644864,5449973760,332,80868,7166.4,3,1622.8,13358.9,10258.1
"703",2580545536,132644864,5449973760,347,80853,7159,4,1494.6,13404.3,6689
"704",2580545536,132644864,5449973760,354,80845,3578.1,3,1711.1,6743.7,9959.5
"705",2580545536,132644864,5449973760,373,80826,7199.7,17.2,3128.9,15191.1,14023
"706",2580545536,132644864,5536481280,324,80875,8050.6,4,2094.4,13751.8,3929.5
"707",2580545536,132644864,5536481280,332,80868,3594.5,2,1486.4,6748.7,7501.6
"708",2580545536,132644864,5536481280,347,80852,7179.5,3,1738.1,13491,7498.6
"709",2580545536,132644864,5536481280,362,80837,7172.4,3,1481.5,13484.9,3256.8
"710",2580545536,132644864,5536481280,374,80826,3629,25.5,4425.8,8737.4,8346.8
"711",2562195456,149946368,5536481280,317,80883,13382.7,5.1,3198.8,17032.8,11695.4
"712",2562195456,149946368,5536481280,332,80868,7255.4,3,1497.7,14149.3,6506.4
"713",2562195456,149946368,5536481280,340,80860,3918.9,3,1457.6,6848.1,7174.7
"714",2562195456,149946368,5536481280,355,80845,7171.5,3,1485.8,13707.7,13691
"715",2562195456,149946368,5531762688,374,80825,7200.4,12.1,3192.7,15280.5,7060.1
"716",2562195456,149946368,5531762688,315,80884,4357.1,3,2093.2,7029.3,7048.3
"717",2562195456,149946368,5531762688,331,80869,7178.6,3,1620,14046.7,7493.5
"718",2562195456,149946368,5531762688,346,80853,7192.7,4,1643.1,13688.8,7160.3
"719",2562195456,149946368,5531762688,354,80846,3588.1,3,1537.9,6842.8,14000.9
"720",2562195456,149946368,5531762688,372,80827,7178.8,20.2,4099.3,15547.4,10482.6
"721",2562195456,149946368,5531762688,323,80876,10413.6,4,2553.8,15093.5,6956.3
"722",2562195456,149946368,5531762688,331,80869,3583.8,2,1433.9,6836.3,10764.8
"723",2562195456,149946368,5531762688,346,80853,7187.8,3,1438.3,13679.4,13994.6
"724",2562195456,149946368,5531762688,361,80838,7194.7,3,1425.7,13688.4,3930.6
"725",2609905664,104333312,5541199872,373,80827,3611.9,9,3147.3,8424.3,11307.7
"726",2609905664,104333312,5541199872,315,80884,7999.2,4,1959.2,13780.5,10941.5
"727",2609905664,104333312,5541199872,331,80869,7182,3,1619.4,13707.3,6853.4
"728",2609905664,104333312,5541199872,338,80861,3595.9,3,1606,6838.9,10771.7
"729",2609905664,104333312,5541199872,354,80846,7208.2,4,1550.4,13685.3,6862.4
"730",2609905664,104333312,5541199872,373,80826,7237.2,9.2,4919.3,16150.1,4264
"731",2609905664,104333312,5541199872,381,80819,9959.2,3.9,2534.7,10535.5,14107
"732",2609905664,104333312,5541199872,396,80803,7183.3,3,1471.7,13678,13987.6
"733",2609905664,104333312,5541199872,411,80788,7183.3,3,1522.5,13688.7,7164.1
"734",2609905664,104333312,5541199872,419,80780,3592,3,1366.7,6837.8,10430
"735",2609905664,104333312,5537005568,438,80761,7217.1,7.1,3404.1,15406.2,14093.9
"736",2609905664,104333312,5537005568,323,80876,8002.2,3,1812.8,13447.3,6547.6
"737",2609905664,104333312,5537005568,331,80868,3599.1,3,1631.6,6684.3,6860.3
"738",2609905664,104333312,5537005568,346,80853,7195.8,3,1527.4,13341,9616.9
"739",2567962624,148897792,5537005568,362,80838,7173.2,2,1500.5,13372,6656.4
"740",2567962624,148897792,5537005568,373,80826,3623,10,4121.3,8701.7,10686.1
"741",2567962624,148897792,5537005568,316,80883,10606.9,4,2791.4,14946.2,13675.3
"742",2567962624,148897792,5537005568,331,80869,7172.1,4,1630,13988.1,3583.5
"743",2567962624,148897792,5537005568,338,80861,3592.6,2,1561.6,6747.5,7502.8
"744",2567962624,148897792,5537005568,354,80846,7178.8,3,1550.7,13471.5,6840.9
"745",2567962624,148897792,5551161344,373,80826,7207.5,5.9,2812.4,15007.8,7358.6
"746",2567962624,148897792,5551161344,381,80819,4427.9,3,1904,6933.8,6877.7
"747",2567962624,148897792,5551161344,396,80803,7208.6,3,1500.8,13974.2,13956.2
"748",2567962624,148897792,5551161344,411,80788,7405.6,3,1442.7,13646,3910.8
"749",2567962624,148897792,5551161344,419,80780,3589.9,2,1448.7,6830.1,6527.1
"750",2567962624,148897792,5551161344,437,80762,7235,22,5005.5,16306,11052.1
"751",2568486912,146276352,5550112768,324,80876,11390.3,3,3058.4,16845.7,4971.9
"752",2568486912,146276352,5550112768,331,80868,6207.4,3,1458.1,6822.5,6400.9
"753",2568486912,146276352,5550112768,347,80853,6977.6,4,1511.3,13674.6,7508.9
"754",2568486912,146276352,5550112768,362,80837,7191.1,3,1628.9,13685.5,6860.8
"755",2568486912,146276352,5550112768,374,80826,3952.6,3,2872.4,8502.6,7795.7
"756",2568486912,146276352,5550112768,316,80883,7863,3,2181.5,13489.3,14055.1
"757",2568486912,146276352,5550112768,332,80868,7230.1,3,1675.7,13658.4,10418.5
"758",2568486912,146276352,5550112768,339,80860,7175.3,3,1472.9,7155,6493.6
"759",2568486912,146276352,5550112768,355,80845,3590,4,1676.9,13332.9,10741.7
"760",2568486912,146276352,5550112768,374,80825,7232.1,12,4995.1,16602,8152.2
"761",2568486912,146276352,5551161344,382,80818,10463.5,4,1611.3,13716.5,6933.2
"762",2568486912,146276352,5551161344,397,80802,3590.9,3,1488.8,6832.3,10407.5
"763",2568486912,146276352,5551161344,412,80787,7198.4,5.1,1615,13666.3,11081.5
"764",2568486912,146276352,5551161344,420,80779,7184.9,3,1438.7,13682.2,6832.7
"765",2568486912,146276352,5551161344,439,80760,3630.3,6.1,3527.6,8686.8,8627.7
"766",2570584064,146276352,5551161344,324,80875,8061.7,2,1567.7,13712,6962.6
"767",2570584064,146276352,5551161344,332,80867,7183.3,4,1414.6,13699.3,6518.4
"768",2570584064,146276352,5551161344,347,80852,3585.4,2,1333.8,6842.4,13993.6
"769",2570584064,146276352,5551161344,363,80837,7190.9,3,1647.1,13689.2,7511.5
"770",2570584064,146276352,5551161344,373,80826,7302.2,16,5158.7,16055.2,7366.4
"771",2570584064,146276352,5480382464,389,80810,9858.1,2,2572.2,9918.8,10666.7
"772",2570584064,146276352,5480382464,405,80795,7197.2,3,1522.8,14193.8,7510.3
"773",2570584064,146276352,5480382464,412,80787,7186.1,3,1576.2,13666.4,3261.3
"774",2570584064,146276352,5480382464,427,80772,3581.5,3,1672.9,6844.8,10417.9
"775",2570584064,146276352,5480382464,446,80753,7369,6,3553.8,15459.6,11585.6
"776",2570584064,146276352,5480382464,316,80883,7962.1,3,1513.3,13697.1,3620.2
"777",2570584064,146276352,5480382464,331,80868,3592.6,2,1507.2,7189.4,10766.8
"778",2570584064,146276352,5480382464,346,80853,7192.8,4,1569.8,13689.5,9785.8
"779",2570584064,146276352,5480382464,354,80846,7187.9,3,1423.9,13698.5,3594.6
"780",2570584064,146276352,5552734208,370,80829,3679.7,21,4447.1,8833.6,11329.5
"781",2571632640,146276352,5552734208,322,80878,10268.4,3,2462.5,14980.9,10726.1
"782",2571632640,146276352,5552734208,329,80870,7183.7,3,1522.2,13691.3,3587.5
"783",2571632640,146276352,5552734208,344,80855,3833.5,3.9,1591.2,6844.7,7189.4
"784",2571632640,146276352,5552734208,359,80840,7193.1,3,1482.7,13679.1,9783.8
"785",2571632640,146276352,5552734208,370,80829,7277.2,14.9,3738.5,15394.2,4496.9
"786",2571632640,146276352,5552734208,313,80886,4766.4,3,1323.5,6844.3,13750.6
"787",2571632640,146276352,5552734208,328,80871,7172.9,3,1560.4,13684.1,10418.4
"788",2571632640,146276352,5552734208,335,80864,7210.1,2,1618,13677.8,3580.6
"789",2571632640,146276352,5552734208,350,80849,3591.4,3,1632.1,6845.9,7503
"790",2571632640,146276352,5548015616,369,80831,7499,15.2,5339.8,17211.4,11227
"791",2571632640,146276352,5548015616,312,80888,13141.3,3,1909.5,15638.5,3710.1
"792",2571632640,146276352,5548015616,327,80873,3498.3,2,1538,6848,14002.2
"793",2571632640,146276352,5548015616,342,80858,6831.2,3,1560.4,13682.1,9942.2
"794",2571632640,146276352,5548015616,349,80850,6844.1,3,1566.6,13689,6830.5
"795",2571632640,146276352,5548015616,368,80831,3681.3,8,3253.1,8847.1,11104.8
"796",2572681216,145227776,5548015616,319,80880,7445.4,5,1638.8,13764.8,14024.6
"797",2572681216,145227776,5548015616,327,80872,6937.9,3,1501.5,13671.1,3814.2
"798",2572681216,145227776,5548015616,342,80857,3500.1,3,1449,6833,6330.1
"799",2572681216,145227776,5548015616,358,80842,6949.8,3,1663.9,13684.1,13674.9
"800",2572681216,145227776,5557452800,369,80830,7291,11,4685.8,16893.5,8137.2
"801",2572681216,145227776,5557452800,385,80815,6519.6,3,1341.1,6845.2,10686
"802",2572681216,145227776,5557452800,400,80799,6977.4,3,1751.3,14185.2,7285.3
"803",2572681216,145227776,5557452800,408,80792,6964.7,3,1690.1,13702.8,3481.3
"804",2572681216,145227776,5557452800,423,80777,3553,2,1603.8,6843.7,13680
"805",2572681216,145227776,5557452800,442,80757,7521.8,11,3587.7,15479.4,8315.8
"806",2572681216,145227776,5557452800,314,80886,7654,4,1963,13810.8,6841.1
"807",2572681216,145227776,5557452800,329,80870,3583.2,3,1695.5,7252.3,14336.2
"808",2572681216,145227776,5557452800,344,80855,7159,4,1628.3,13699.5,10421.9
"809",2572681216,145227776,5557452800,352,80847,7152,3,1635.6,13695.3,3254.3
"810",2572681216,145227776,5554831360,370,80830,3789.7,11.2,5547.5,11762.3,8131.8
"811",2574778368,145227776,5554831360,323,80876,13204.5,4,2147,15555.2,10764.4
"812",2574778368,145227776,5554831360,331,80869,7141,3,1584.8,13690.1,6521.9
"813",2574778368,145227776,5554831360,346,80853,3586.1,4,1380.8,6848.8,6836.5
"814",2574778368,145227776,5554831360,360,80839,7164.6,4,1891,13685.2,10406.8
"815",2574778368,145227776,5554831360,372,80828,7695.8,5,3589.4,15491,7616.6
"816",2574778368,145227776,5554831360,316,80884,4145.6,3,1527.3,6844,7278
"817",2574778368,145227776,5554831360,331,80868,7156.4,3,1586.6,13688.5,7158.1
"818",2574778368,145227776,5554831360,339,80861,7469.1,3,1446.4,13684.6,6512.9
"819",2574778368,145227776,5554831360,354,80845,3576.2,3,1440.5,6860,6495.1
"820",2574778368,145227776,5561647104,373,80826,7707,11.1,4371.4,15697.9,11245.1
"821",2574778368,145227776,5561647104,316,80883,10225,-1,-1,-1,10508.2
"822",2574778368,145227776,5561647104,331,80868,3910.1,5,2148.8,14977.3,6845.9
"823",2574778368,145227776,5561647104,347,80853,6874.1,5,1423.2,7180.1,10104.7
"824",2574778368,145227776,5561647104,354,80845,7157.7,4,1306.9,13366.9,10748.9
"825",2574778368,145227776,5561647104,374,80826,4438.6,3,1400,13716.4,4508.6
"826",2577924096,143130624,5561647104,324,80875,7395.9,7,3578,9138,13695.8
"827",2577924096,143130624,5561647104,332,80868,7165.3,3,1630.4,13374.8,6833.6
"828",2577924096,143130624,5561647104,347,80852,7161.9,4,1568.8,13698.2,3577
"829",2577924096,143130624,5561647104,362,80837,3575.9,2,1425.1,13710.1,10426.7
"830",2577924096,143130624,5558501376,373,80826,7681,4,1727,6914.5,8153.3
"831",2577924096,143130624,5558501376,389,80810,13014.9,19,5459.6,19405.9,7225.4
"832",2577924096,143130624,5558501376,405,80795,3578.5,3,1623.3,14503.8,10756.3
"833",2577924096,143130624,5558501376,412,80787,7169,3,1344.9,6852.8,10106.8
"834",2577924096,143130624,5558501376,427,80772,7155.2,4,1565.7,13701.3,3243.5
"835",2577924096,143130624,5558501376,446,80753,4198.7,3,1715.6,13731.9,14148.8
"836",2577924096,143130624,5558501376,317,80883,7540.5,5.9,3231.9,8712,7228.2
"837",2577924096,143130624,5558501376,332,80867,7185.1,4,1969.4,14098.6,3916.4
"838",2577924096,143130624,5558501376,347,80852,3593.6,2,1406.8,13700.2,10440
"839",2577924096,143130624,5558501376,355,80845,7184.9,3,1542.4,6850.3,10425.2
"840",2577924096,143130624,5568462848,372,80827,7386.4,4,1550,13762,7154.7
"841",2580021248,142082048,5568462848,324,80875,4508.8,7.1,4289.1,15874.4,11007.1
"842",2580021248,142082048,5568462848,332,80867,9341.3,3,2203.4,8081.9,13363.4
"843",2580021248,142082048,5568462848,347,80852,7164.1,2,1397.7,13699.3,3581.8
"844",2580021248,142082048,5568462848,362,80837,3585.7,3,1388.1,13698.9,13686.4
"845",2580021248,142082048,5568462848,373,80826,7801,3,1615.2,6937.3,7917.6
"846",2580021248,142082048,5568462848,388,80811,7410.4,7.1,3467.3,15388.3,3264
"847",2580021248,142082048,5568462848,403,80796,3592.8,4,1603.8,13693.2,13688.7
"848",2580021248,142082048,5568462848,411,80789,7162.5,3,1537.6,6854.5,14009.4
"849",2580021248,142082048,5568462848,426,80773,7172.6,3,1525.4,13689.7,6842.4
"850",2580021248,142082048,5566365696,445,80754,4369.1,3.1,1565.2,13770.4,14971.3
"851",2580021248,142082048,5566365696,315,80884,12380,9.9,5919.4,12909.6,10394
"852",2580021248,142082048,5566365696,330,80869,7156.2,2,1476.7,13612.9,7113.5
"853",2580021248,142082048,5566365696,346,80854,3930.7,3,1679.6,13593.5,7474.6
"854",2580021248,142082048,5566365696,353,80846,7157.4,3,1660.5,6794.5,12928.8
"855",2580021248,142082048,5566365696,372,80827,7657.7,3,1559.8,13643.8,7956.8
"856",2583691264,139984896,5566365696,323,80876,3892.1,5.1,3289.5,15503.2,7158.5
"857",2583691264,139984896,5566365696,331,80869,7171.7,3,1473,6818,10392.9
"858",2583691264,139984896,5566365696,346,80854,7209,4,1615.6,13611.3,6445.6
"859",2583691264,139984896,5566365696,361,80838,3582.7,3,1652.8,13569,13917.4
"860",2583691264,139984896,5574230016,373,80827,7775.1,3,1796.3,6857.3,7957
"861",2583691264,139984896,5574230016,388,80811,9352.8,15.2,4596.3,17049.6,3586
"862",2583691264,139984896,5574230016,403,80796,3594.4,3,1369.7,14098.8,13219.5
"863",2583691264,139984896,5574230016,411,80788,7184.3,3,1527.5,6786.2,10387.2
"864",2583691264,139984896,5574230016,426,80773,7178.6,2,1633,13594.8,3909.4
"865",2583691264,139984896,5574230016,445,80754,4317.7,5,1769.6,13695.1,14990.6
"866",2583691264,139984896,5574230016,316,80884,7383.9,5.1,3621.9,8477.8,7223.9
"867",2583691264,139984896,5574230016,331,80868,7185.1,4,1531.6,13953.2,3916.3
"868",2583691264,139984896,5574230016,346,80853,3591.1,4,1666,13582.1,10335.2
"869",2583691264,139984896,5574230016,354,80846,7173.6,2,1397.5,6756.1,13793.4
"870",2583691264,139984896,5575278592,371,80829,7682.3,3,1895.5,13559.3,4534
"871",2586312704,139460608,5575278592,389,80811,9219.6,13.1,5316.8,18471.7,10408.5
"872",2586312704,139460608,5575278592,396,80803,7167.5,3,2100.4,7718.2,12857.5
"873",2586312704,139460608,5575278592,411,80788,7174.5,3,1662.5,13524.1,6754.1
"874",2586312704,139460608,5575278592,427,80773,3594.5,4,1466.7,13520,6512.6
"875",2586312704,139460608,5575278592,438,80761,7964.8,2,1804.4,6872.6,10589.9
"876",2586312704,139460608,5575278592,316,80883,7309.1,8.9,3495,15417.3,3263.1
"877",2586312704,139460608,5575278592,331,80868,3586,3,1746.8,13697.2,13369.3
"878",2586312704,139460608,5575278592,339,80860,7183.4,3,1572.1,6859.5,10428.2
"879",2586312704,139460608,5575278592,354,80845,7177.5,2,1496.5,13693.2,3584.8
"880",2586312704,139460608,5578424320,372,80827,4630,4,1884,13884.7,8734.7
"881",2586312704,139460608,5578424320,315,80884,9482.5,7.1,4473.3,10135.2,10423.5
"882",2586312704,139460608,5578424320,331,80869,7164.5,4,1625.7,13772.2,6851.2
"883",2586312704,139460608,5578424320,354,80846,7162.8,3,1600.9,6853.2,13374.1
"884",2586312704,137363456,5578424320,372,80827,7846.3,7.1,1811.8,13805.2,13367.1
"885",2586312704,137363456,5578424320,323,80876,3782.5,5.1,3241.5,15541.2,4669.7
"886",2586312704,137363456,5578424320,331,80869,7168.6,4,1670.8,7178.1,9777.3
"887",2586312704,137363456,5578424320,346,80853,7411.1,2,1679.6,13304.2,7493.1
"888",2586312704,137363456,5578424320,361,80838,3587.5,4,1546.4,13612.4,8591
"889",2586312704,137363456,5577900032,373,80827,8315.9,11,1946.4,7245.5,11817.3
"890",2586312704,137363456,5577900032,388,80811,12223.5,7.1,5572.6,19633.5,15408.5
"891",2586312704,137363456,5577900032,404,80796,3907.4,4,1551.3,14074.8,10360.2
"892",2586312704,137363456,5577900032,411,80788,6939.1,3,1387,13584.4,6784.8
"893",2586312704,137363456,5577900032,427,80773,7172.8,3,1563.7,6794.6,7162.9
"894",2586312704,137363456,5577900032,446,80754,4795.3,4,1860.2,13651.7,7219.9
"895",2586312704,137363456,5577900032,316,80883,6967.7,6.1,3340.6,15189.8,7218
"896",2586312704,137363456,5577900032,331,80868,7159.2,3,1437.7,7163.3,13922.4
"897",2586312704,137363456,5577900032,347,80853,7168.9,3,1534.7,13603.7,13256.4
"898",2586312704,137363456,5577900032,354,80845,3594.2,3,1585.6,13601.9,3579.4
"899",2582642688,139460608,5582094336,371,80829,7483.4,10,1772.4,6899.8,10048.4
"900",2582642688,139460608,5582094336,389,80811,8015.6,5,3655.1,15500.6,11093
"901",2582642688,139460608,5582094336,332,80868,5798.8,3,2531.8,14799.8,3478.5
"902",2582642688,139460608,5582094336,347,80853,7172.4,3,1722.1,6812.5,9713.2
"903",2582642688,139460608,5582094336,362,80837,7166.8,3,1536.1,13597.2,7155.7
"904",2582642688,139460608,5582094336,374,80826,4368.3,4,1819.8,13695.1,3589.7
"905",2582642688,139460608,5582094336,316,80883,7236.5,11.9,3246.7,8319.7,7224
"906",2582642688,139460608,5582094336,331,80868,7167.3,3,1689.4,13491,13478.4
"907",2582642688,139460608,5582094336,339,80860,3582.9,2,1511.9,13489.5,6734.2
"908",2582642688,139460608,5582094336,354,80845,7164.8,2,1524.9,6761,10648.2
"909",2582642688,139460608,5581045760,373,80826,8471.7,8.1,2208,13842.7,10002.8
"910",2587361280,137363456,5581045760,316,80883,8420.1,16,5524.4,19122.7,5029.9
"911",2587361280,137363456,5581045760,331,80868,7181.7,4,1345.7,6736.4,7498.2
"912",2587361280,137363456,5581045760,347,80853,7177.3,3,1557.3,13659.7,6846
"913",2587361280,137363456,5581045760,354,80845,3598.4,3,1483.5,13682.9,3267.4
"914",2587361280,137363456,5581045760,371,80828,8151.2,4,1923.9,6969.5,7188.2
"915",2587361280,137363456,5581045760,323,80877,7432.2,6.1,3393.2,15052.1,14056.7
"916",2587361280,137363456,5581045760,330,80869,3592.9,4,1424.7,13661.7,6817.2
"917",2587361280,137363456,5581045760,345,80854,7185.6,3,1587.2,6829.6,6858.1
"918",2587361280,137363456,5581045760,361,80839,7186.5,4,1586.5,13680.8,10749.9
"919",2587361280,137363456,5589434368,372,80827,4594.7,9,2302.3,14054,6860.9
"920",2587361280,137363456,5589434368,388,80812,9787,8,4305.1,9635.8,14312.6
"921",2587361280,137363456,5589434368,403,80797,7193.7,3,1390.7,14201.7,13382
"922",2587361280,137363456,5589434368,410,80789,3811.3,3,1543.3,13681.4,3271.6
"923",2587361280,137363456,5589434368,426,80774,7192.6,3,1535.4,6839.3,10435.9
"924",2587361280,137363456,5589434368,445,80755,7911,3.1,1970.4,14013.9,13646
"925",2587361280,137363456,5589434368,453,80747,3638.7,5,2803.4,15094.2,4256.2
"926",2587361280,137363456,5589434368,468,80732,7183.8,2,1665.7,7231.6,10748.6
"927",2587361280,137363456,5589434368,483,80716,7221.1,2,1593.6,13677.5,13337.7
"928",2587361280,137363456,5589434368,491,80709,3598.6,2,1513.5,13635.4,3915.3
"929",2582642688,138412032,5589434368,509,80690,8817.9,9,2540,7209.4,10421.8
"930",2582642688,138412032,5588910080,525,80674,11912.3,7.1,5021.2,18724.7,11621.5
"931",2582642688,138412032,5588910080,533,80667,3595.6,3,1706.6,13691.1,6851.7
"932",2582642688,138412032,5588910080,548,80651,7191.6,3,1367.6,6836.7,10431.7
"933",2582642688,138412032,5588910080,563,80636,7185.6,3,1509.4,13688.2,7507.2
"934",2582642688,138412032,5588910080,574,80626,4362.5,5.1,2066.4,14027.9,3272.4
"935",2582642688,138412032,5588910080,590,80609,7363.3,4,2794,8155.5,14332.5
"936",2582642688,138412032,5588910080,605,80594,7186.5,3,1583.8,13676.7,6855.3
"937",2582642688,138412032,5588910080,613,80587,3592.6,3,1415.4,13681.4,3918
"938",2582642688,138412032,5588910080,628,80571,7188.1,3,1625.3,6831.5,13332.5
"939",2582642688,138412032,5588910080,647,80552,8309.3,5.9,2019.3,14073.9,10459.9
"940",2582642688,138412032,5498732544,655,80544,5650.7,5.1,3930.7,16286.9,7507.9
"941",2582642688,138412032,5498732544,670,80529,7179.8,4,1453.5,6860.1,7501.9
"942",2582642688,138412032,5498732544,686,80514,7168.9,3,1499.4,13696.5,13362
"943",2582642688,138412032,5498732544,693,80506,3541.9,5,1564.6,13667,3579.5
"944",2582642688,138412032,5498732544,712,80487,7905.1,4,2264.2,7375,13663.9
"945",2541223936,142082048,5498732544,324,80876,7143.8,7,3340.2,14944.7,10670.4
"946",2541223936,142082048,5498732544,331,80868,3538.5,3,1473.4,13691.8,7174.9
