"","X1_jvm_pools_PS.Eden.Space_max_value","X1_jvm_pools_PS.Survivor.Space_committed_value","X2_jvm_heap_committed_value","driver_BlockManager_memory_memUsed_MB_value","driver_BlockManager_memory_remainingMem_MB_value","driver_DAGScheduler_stage_waitingStages_value","node5_NET_ib0.write.KB.s","node6_CPU031_User.","node6_NETPACKET_em1.write.s","node6_NET_ib0.write.KB.s","node7_NET_ib0.read.KB.s"
"601",2571108352,145752064,5523898368,374,80826,0,10347.8,11.9,3447,15418.9,11177
"602",2571108352,145752064,5523898368,389,80810,0,3581.8,12.1,3304.3,15183.8,7291.1
"603",2571108352,145752064,5523898368,404,80795,0,7168.6,3,1497.2,7301.4,9786.4
"604",2571108352,145752064,5523898368,412,80788,0,-1,2,1421.3,13730.6,13713.5
"605",2571108352,145752064,5523898368,427,80772,0,7143.6,9.9,1503.5,13718.4,13321.7
"606",2571108352,145752064,5523898368,445,80754,0,3907.6,7.1,2994.5,8199.6,4562.7
"607",2571108352,145752064,5530714112,453,80746,0,7570.5,4,2047.9,14259.4,10589.6
"608",2571108352,145752064,5530714112,468,80731,0,7139.2,5,1650.1,14058.2,14016.5
"609",2571108352,145752064,5530714112,484,80716,0,3900.2,10,1626.9,7179.3,6847
"610",2571108352,145752064,5530714112,491,80708,0,6833.5,2,1505.7,13396.1,10748.8
"611",2571108352,145752064,5530714112,510,80689,0,7163,10,3826.4,15542.8,10765.9
"612",2571108352,145752064,5530714112,323,80876,0,11475.7,16,4160.1,10991.1,7545.8
"613",2571108352,145752064,5530714112,331,80868,0,5446.1,3,1606.2,13375.8,10748.8
"614",2571108352,145752064,5530714112,346,80853,0,7162,2,1531.4,13706.8,7805
"615",2571108352,145752064,5530714112,362,80838,0,7165.3,10,1597.5,13716.1,3584.6
"616",2580545536,132644864,5530714112,301,80899,0,3588.5,14.9,3147.4,8412.9,13977.9
"617",2580545536,132644864,5449973760,316,80884,0,8247.8,3.1,1927.7,13896.2,10977
"618",2580545536,132644864,5449973760,331,80868,0,7157.7,9,1589.1,13700.2,3580.1
"619",2580545536,132644864,5449973760,339,80861,0,3589,3,1474.7,6848.4,6515.9
"620",2580545536,132644864,5449973760,354,80845,0,7181.7,3,1744.3,13506.8,6844.2
"621",2580545536,132644864,5449973760,374,80826,0,7195.9,14,3971.5,15262.2,3828.9
"622",2580545536,132644864,5449973760,316,80883,0,6872.2,3,2425,7854.8,7706.7
"623",2580545536,132644864,5449973760,332,80868,0,7166.4,3,1622.8,13358.9,10258.1
"624",2580545536,132644864,5449973760,347,80853,0,7159,4,1494.6,13404.3,6689
"625",2580545536,132644864,5449973760,354,80845,0,3578.1,3,1711.1,6743.7,9959.5
"626",2580545536,132644864,5449973760,373,80826,0,7199.7,17.2,3128.9,15191.1,14023
"627",2580545536,132644864,5536481280,324,80875,0,8050.6,4,2094.4,13751.8,3929.5
"628",2580545536,132644864,5536481280,332,80868,0,3594.5,2,1486.4,6748.7,7501.6
"629",2580545536,132644864,5536481280,347,80852,0,7179.5,3,1738.1,13491,7498.6
"630",2580545536,132644864,5536481280,362,80837,0,7172.4,3,1481.5,13484.9,3256.8
"631",2580545536,132644864,5536481280,374,80826,0,3629,25.5,4425.8,8737.4,8346.8
"632",2562195456,149946368,5536481280,317,80883,0,13382.7,5.1,3198.8,17032.8,11695.4
"633",2562195456,149946368,5536481280,332,80868,0,7255.4,3,1497.7,14149.3,6506.4
"634",2562195456,149946368,5536481280,340,80860,0,3918.9,3,1457.6,6848.1,7174.7
"635",2562195456,149946368,5536481280,355,80845,0,7171.5,3,1485.8,13707.7,13691
"636",2562195456,149946368,5531762688,374,80825,0,7200.4,12.1,3192.7,15280.5,7060.1
"637",2562195456,149946368,5531762688,315,80884,0,4357.1,3,2093.2,7029.3,7048.3
"638",2562195456,149946368,5531762688,331,80869,0,7178.6,3,1620,14046.7,7493.5
"639",2562195456,149946368,5531762688,346,80853,0,7192.7,4,1643.1,13688.8,7160.3
"640",2562195456,149946368,5531762688,354,80846,0,3588.1,3,1537.9,6842.8,14000.9
"641",2562195456,149946368,5531762688,372,80827,0,7178.8,20.2,4099.3,15547.4,10482.6
"642",2562195456,149946368,5531762688,323,80876,0,10413.6,4,2553.8,15093.5,6956.3
"643",2562195456,149946368,5531762688,331,80869,0,3583.8,2,1433.9,6836.3,10764.8
"644",2562195456,149946368,5531762688,346,80853,0,7187.8,3,1438.3,13679.4,13994.6
"645",2562195456,149946368,5531762688,361,80838,0,7194.7,3,1425.7,13688.4,3930.6
"646",2609905664,104333312,5541199872,373,80827,0,3611.9,9,3147.3,8424.3,11307.7
"647",2609905664,104333312,5541199872,315,80884,0,7999.2,4,1959.2,13780.5,10941.5
"648",2609905664,104333312,5541199872,331,80869,0,7182,3,1619.4,13707.3,6853.4
"649",2609905664,104333312,5541199872,338,80861,0,3595.9,3,1606,6838.9,10771.7
"650",2609905664,104333312,5541199872,354,80846,0,7208.2,4,1550.4,13685.3,6862.4
"651",2609905664,104333312,5541199872,373,80826,0,7237.2,9.2,4919.3,16150.1,4264
"652",2609905664,104333312,5541199872,381,80819,0,9959.2,3.9,2534.7,10535.5,14107
"653",2609905664,104333312,5541199872,396,80803,0,7183.3,3,1471.7,13678,13987.6
"654",2609905664,104333312,5541199872,411,80788,0,7183.3,3,1522.5,13688.7,7164.1
"655",2609905664,104333312,5541199872,419,80780,0,3592,3,1366.7,6837.8,10430
"656",2609905664,104333312,5537005568,438,80761,0,7217.1,7.1,3404.1,15406.2,14093.9
"657",2609905664,104333312,5537005568,323,80876,0,8002.2,3,1812.8,13447.3,6547.6
"658",2609905664,104333312,5537005568,331,80868,0,3599.1,3,1631.6,6684.3,6860.3
"659",2609905664,104333312,5537005568,346,80853,0,7195.8,3,1527.4,13341,9616.9
"660",2567962624,148897792,5537005568,362,80838,0,7173.2,2,1500.5,13372,6656.4
"661",2567962624,148897792,5537005568,373,80826,0,3623,10,4121.3,8701.7,10686.1
"662",2567962624,148897792,5537005568,316,80883,0,10606.9,4,2791.4,14946.2,13675.3
"663",2567962624,148897792,5537005568,331,80869,0,7172.1,4,1630,13988.1,3583.5
"664",2567962624,148897792,5537005568,338,80861,0,3592.6,2,1561.6,6747.5,7502.8
"665",2567962624,148897792,5537005568,354,80846,0,7178.8,3,1550.7,13471.5,6840.9
"666",2567962624,148897792,5551161344,373,80826,0,7207.5,5.9,2812.4,15007.8,7358.6
"667",2567962624,148897792,5551161344,381,80819,0,4427.9,3,1904,6933.8,6877.7
"668",2567962624,148897792,5551161344,396,80803,0,7208.6,3,1500.8,13974.2,13956.2
"669",2567962624,148897792,5551161344,411,80788,0,7405.6,3,1442.7,13646,3910.8
"670",2567962624,148897792,5551161344,419,80780,0,3589.9,2,1448.7,6830.1,6527.1
"671",2567962624,148897792,5551161344,437,80762,0,7235,22,5005.5,16306,11052.1
"672",2568486912,146276352,5550112768,324,80876,0,11390.3,3,3058.4,16845.7,4971.9
"673",2568486912,146276352,5550112768,331,80868,0,6207.4,3,1458.1,6822.5,6400.9
"674",2568486912,146276352,5550112768,347,80853,0,6977.6,4,1511.3,13674.6,7508.9
"675",2568486912,146276352,5550112768,362,80837,0,7191.1,3,1628.9,13685.5,6860.8
"676",2568486912,146276352,5550112768,374,80826,0,3952.6,3,2872.4,8502.6,7795.7
"677",2568486912,146276352,5550112768,316,80883,0,7863,3,2181.5,13489.3,14055.1
"678",2568486912,146276352,5550112768,332,80868,0,7230.1,3,1675.7,13658.4,10418.5
"679",2568486912,146276352,5550112768,339,80860,0,7175.3,3,1472.9,7155,6493.6
"680",2568486912,146276352,5550112768,355,80845,0,3590,4,1676.9,13332.9,10741.7
"681",2568486912,146276352,5550112768,374,80825,0,7232.1,12,4995.1,16602,8152.2
"682",2568486912,146276352,5551161344,382,80818,0,10463.5,4,1611.3,13716.5,6933.2
"683",2568486912,146276352,5551161344,397,80802,0,3590.9,3,1488.8,6832.3,10407.5
"684",2568486912,146276352,5551161344,412,80787,0,7198.4,5.1,1615,13666.3,11081.5
"685",2568486912,146276352,5551161344,420,80779,0,7184.9,3,1438.7,13682.2,6832.7
"686",2568486912,146276352,5551161344,439,80760,0,3630.3,6.1,3527.6,8686.8,8627.7
"687",2570584064,146276352,5551161344,324,80875,0,8061.7,2,1567.7,13712,6962.6
"688",2570584064,146276352,5551161344,332,80867,0,7183.3,4,1414.6,13699.3,6518.4
"689",2570584064,146276352,5551161344,347,80852,0,3585.4,2,1333.8,6842.4,13993.6
"690",2570584064,146276352,5551161344,363,80837,0,7190.9,3,1647.1,13689.2,7511.5
"691",2570584064,146276352,5551161344,373,80826,0,7302.2,16,5158.7,16055.2,7366.4
"692",2570584064,146276352,5480382464,389,80810,0,9858.1,2,2572.2,9918.8,10666.7
"693",2570584064,146276352,5480382464,405,80795,0,7197.2,3,1522.8,14193.8,7510.3
"694",2570584064,146276352,5480382464,412,80787,0,7186.1,3,1576.2,13666.4,3261.3
"695",2570584064,146276352,5480382464,427,80772,0,3581.5,3,1672.9,6844.8,10417.9
"696",2570584064,146276352,5480382464,446,80753,0,7369,6,3553.8,15459.6,11585.6
"697",2570584064,146276352,5480382464,316,80883,0,7962.1,3,1513.3,13697.1,3620.2
"698",2570584064,146276352,5480382464,331,80868,0,3592.6,2,1507.2,7189.4,10766.8
"699",2570584064,146276352,5480382464,346,80853,0,7192.8,4,1569.8,13689.5,9785.8
"700",2570584064,146276352,5480382464,354,80846,0,7187.9,3,1423.9,13698.5,3594.6
"701",2570584064,146276352,5552734208,370,80829,0,3679.7,21,4447.1,8833.6,11329.5
"702",2571632640,146276352,5552734208,322,80878,0,10268.4,3,2462.5,14980.9,10726.1
"703",2571632640,146276352,5552734208,329,80870,0,7183.7,3,1522.2,13691.3,3587.5
"704",2571632640,146276352,5552734208,344,80855,0,3833.5,3.9,1591.2,6844.7,7189.4
"705",2571632640,146276352,5552734208,359,80840,0,7193.1,3,1482.7,13679.1,9783.8
"706",2571632640,146276352,5552734208,370,80829,0,7277.2,14.9,3738.5,15394.2,4496.9
"707",2571632640,146276352,5552734208,313,80886,0,4766.4,3,1323.5,6844.3,13750.6
"708",2571632640,146276352,5552734208,328,80871,0,7172.9,3,1560.4,13684.1,10418.4
"709",2571632640,146276352,5552734208,335,80864,0,7210.1,2,1618,13677.8,3580.6
"710",2571632640,146276352,5552734208,350,80849,0,3591.4,3,1632.1,6845.9,7503
"711",2571632640,146276352,5548015616,369,80831,0,7499,15.2,5339.8,17211.4,11227
"712",2571632640,146276352,5548015616,312,80888,0,13141.3,3,1909.5,15638.5,3710.1
"713",2571632640,146276352,5548015616,327,80873,0,3498.3,2,1538,6848,14002.2
"714",2571632640,146276352,5548015616,342,80858,0,6831.2,3,1560.4,13682.1,9942.2
"715",2571632640,146276352,5548015616,349,80850,0,6844.1,3,1566.6,13689,6830.5
"716",2571632640,146276352,5548015616,368,80831,0,3681.3,8,3253.1,8847.1,11104.8
"717",2572681216,145227776,5548015616,319,80880,0,7445.4,5,1638.8,13764.8,14024.6
"718",2572681216,145227776,5548015616,327,80872,0,6937.9,3,1501.5,13671.1,3814.2
"719",2572681216,145227776,5548015616,342,80857,0,3500.1,3,1449,6833,6330.1
"720",2572681216,145227776,5548015616,358,80842,0,6949.8,3,1663.9,13684.1,13674.9
"721",2572681216,145227776,5557452800,369,80830,0,7291,11,4685.8,16893.5,8137.2
"722",2572681216,145227776,5557452800,385,80815,0,6519.6,3,1341.1,6845.2,10686
"723",2572681216,145227776,5557452800,400,80799,0,6977.4,3,1751.3,14185.2,7285.3
"724",2572681216,145227776,5557452800,408,80792,0,6964.7,3,1690.1,13702.8,3481.3
"725",2572681216,145227776,5557452800,423,80777,0,3553,2,1603.8,6843.7,13680
"726",2572681216,145227776,5557452800,442,80757,0,7521.8,11,3587.7,15479.4,8315.8
"727",2572681216,145227776,5557452800,314,80886,0,7654,4,1963,13810.8,6841.1
"728",2572681216,145227776,5557452800,329,80870,0,3583.2,3,1695.5,7252.3,14336.2
"729",2572681216,145227776,5557452800,344,80855,0,7159,4,1628.3,13699.5,10421.9
"730",2572681216,145227776,5557452800,352,80847,0,7152,3,1635.6,13695.3,3254.3
"731",2572681216,145227776,5554831360,370,80830,0,3789.7,11.2,5547.5,11762.3,8131.8
"732",2574778368,145227776,5554831360,323,80876,0,13204.5,4,2147,15555.2,10764.4
"733",2574778368,145227776,5554831360,331,80869,0,7141,3,1584.8,13690.1,6521.9
"734",2574778368,145227776,5554831360,346,80853,0,3586.1,4,1380.8,6848.8,6836.5
"735",2574778368,145227776,5554831360,360,80839,0,7164.6,4,1891,13685.2,10406.8
"736",2574778368,145227776,5554831360,372,80828,0,7695.8,5,3589.4,15491,7616.6
"737",2574778368,145227776,5554831360,316,80884,0,4145.6,3,1527.3,6844,7278
"738",2574778368,145227776,5554831360,331,80868,0,7156.4,3,1586.6,13688.5,7158.1
"739",2574778368,145227776,5554831360,339,80861,0,7469.1,3,1446.4,13684.6,6512.9
"740",2574778368,145227776,5554831360,354,80845,0,3576.2,3,1440.5,6860,6495.1
"741",2574778368,145227776,5561647104,373,80826,0,7707,11.1,4371.4,15697.9,11245.1
"742",2574778368,145227776,5561647104,316,80883,0,10225,-1,-1,-1,10508.2
"743",2574778368,145227776,5561647104,331,80868,0,3910.1,5,2148.8,14977.3,6845.9
"744",2574778368,145227776,5561647104,347,80853,0,6874.1,5,1423.2,7180.1,10104.7
"745",2574778368,145227776,5561647104,354,80845,0,7157.7,4,1306.9,13366.9,10748.9
"746",2574778368,145227776,5561647104,374,80826,0,4438.6,3,1400,13716.4,4508.6
"747",2577924096,143130624,5561647104,324,80875,0,7395.9,7,3578,9138,13695.8
"748",2577924096,143130624,5561647104,332,80868,0,7165.3,3,1630.4,13374.8,6833.6
"749",2577924096,143130624,5561647104,347,80852,0,7161.9,4,1568.8,13698.2,3577
"750",2577924096,143130624,5561647104,362,80837,0,3575.9,2,1425.1,13710.1,10426.7
"751",2577924096,143130624,5558501376,373,80826,0,7681,4,1727,6914.5,8153.3
"752",2577924096,143130624,5558501376,389,80810,0,13014.9,19,5459.6,19405.9,7225.4
"753",2577924096,143130624,5558501376,405,80795,0,3578.5,3,1623.3,14503.8,10756.3
"754",2577924096,143130624,5558501376,412,80787,0,7169,3,1344.9,6852.8,10106.8
"755",2577924096,143130624,5558501376,427,80772,0,7155.2,4,1565.7,13701.3,3243.5
"756",2577924096,143130624,5558501376,446,80753,0,4198.7,3,1715.6,13731.9,14148.8
"757",2577924096,143130624,5558501376,317,80883,0,7540.5,5.9,3231.9,8712,7228.2
"758",2577924096,143130624,5558501376,332,80867,0,7185.1,4,1969.4,14098.6,3916.4
"759",2577924096,143130624,5558501376,347,80852,0,3593.6,2,1406.8,13700.2,10440
"760",2577924096,143130624,5558501376,355,80845,0,7184.9,3,1542.4,6850.3,10425.2
"761",2577924096,143130624,5568462848,372,80827,0,7386.4,4,1550,13762,7154.7
"762",2580021248,142082048,5568462848,324,80875,0,4508.8,7.1,4289.1,15874.4,11007.1
"763",2580021248,142082048,5568462848,332,80867,0,9341.3,3,2203.4,8081.9,13363.4
"764",2580021248,142082048,5568462848,347,80852,0,7164.1,2,1397.7,13699.3,3581.8
"765",2580021248,142082048,5568462848,362,80837,0,3585.7,3,1388.1,13698.9,13686.4
"766",2580021248,142082048,5568462848,373,80826,0,7801,3,1615.2,6937.3,7917.6
"767",2580021248,142082048,5568462848,388,80811,0,7410.4,7.1,3467.3,15388.3,3264
"768",2580021248,142082048,5568462848,403,80796,0,3592.8,4,1603.8,13693.2,13688.7
"769",2580021248,142082048,5568462848,411,80789,0,7162.5,3,1537.6,6854.5,14009.4
"770",2580021248,142082048,5568462848,426,80773,0,7172.6,3,1525.4,13689.7,6842.4
"771",2580021248,142082048,5566365696,445,80754,0,4369.1,3.1,1565.2,13770.4,14971.3
"772",2580021248,142082048,5566365696,315,80884,0,12380,9.9,5919.4,12909.6,10394
"773",2580021248,142082048,5566365696,330,80869,0,7156.2,2,1476.7,13612.9,7113.5
"774",2580021248,142082048,5566365696,346,80854,0,3930.7,3,1679.6,13593.5,7474.6
"775",2580021248,142082048,5566365696,353,80846,0,7157.4,3,1660.5,6794.5,12928.8
"776",2580021248,142082048,5566365696,372,80827,0,7657.7,3,1559.8,13643.8,7956.8
"777",2583691264,139984896,5566365696,323,80876,0,3892.1,5.1,3289.5,15503.2,7158.5
"778",2583691264,139984896,5566365696,331,80869,0,7171.7,3,1473,6818,10392.9
"779",2583691264,139984896,5566365696,346,80854,0,7209,4,1615.6,13611.3,6445.6
"780",2583691264,139984896,5566365696,361,80838,0,3582.7,3,1652.8,13569,13917.4
"781",2583691264,139984896,5574230016,373,80827,0,7775.1,3,1796.3,6857.3,7957
"782",2583691264,139984896,5574230016,388,80811,0,9352.8,15.2,4596.3,17049.6,3586
"783",2583691264,139984896,5574230016,403,80796,0,3594.4,3,1369.7,14098.8,13219.5
"784",2583691264,139984896,5574230016,411,80788,0,7184.3,3,1527.5,6786.2,10387.2
"785",2583691264,139984896,5574230016,426,80773,0,7178.6,2,1633,13594.8,3909.4
"786",2583691264,139984896,5574230016,445,80754,0,4317.7,5,1769.6,13695.1,14990.6
"787",2583691264,139984896,5574230016,316,80884,0,7383.9,5.1,3621.9,8477.8,7223.9
"788",2583691264,139984896,5574230016,331,80868,0,7185.1,4,1531.6,13953.2,3916.3
"789",2583691264,139984896,5574230016,346,80853,0,3591.1,4,1666,13582.1,10335.2
"790",2583691264,139984896,5574230016,354,80846,0,7173.6,2,1397.5,6756.1,13793.4
"791",2583691264,139984896,5575278592,371,80829,0,7682.3,3,1895.5,13559.3,4534
"792",2586312704,139460608,5575278592,389,80811,0,9219.6,13.1,5316.8,18471.7,10408.5
"793",2586312704,139460608,5575278592,396,80803,0,7167.5,3,2100.4,7718.2,12857.5
"794",2586312704,139460608,5575278592,411,80788,0,7174.5,3,1662.5,13524.1,6754.1
"795",2586312704,139460608,5575278592,427,80773,0,3594.5,4,1466.7,13520,6512.6
"796",2586312704,139460608,5575278592,438,80761,0,7964.8,2,1804.4,6872.6,10589.9
"797",2586312704,139460608,5575278592,316,80883,0,7309.1,8.9,3495,15417.3,3263.1
"798",2586312704,139460608,5575278592,331,80868,0,3586,3,1746.8,13697.2,13369.3
"799",2586312704,139460608,5575278592,339,80860,0,7183.4,3,1572.1,6859.5,10428.2
"800",2586312704,139460608,5575278592,354,80845,0,7177.5,2,1496.5,13693.2,3584.8
"801",2586312704,139460608,5578424320,372,80827,0,4630,4,1884,13884.7,8734.7
"802",2586312704,139460608,5578424320,315,80884,0,9482.5,7.1,4473.3,10135.2,10423.5
"803",2586312704,139460608,5578424320,331,80869,0,7164.5,4,1625.7,13772.2,6851.2
"804",2586312704,139460608,5578424320,354,80846,0,7162.8,3,1600.9,6853.2,13374.1
"805",2586312704,137363456,5578424320,372,80827,0,7846.3,7.1,1811.8,13805.2,13367.1
"806",2586312704,137363456,5578424320,323,80876,0,3782.5,5.1,3241.5,15541.2,4669.7
"807",2586312704,137363456,5578424320,331,80869,0,7168.6,4,1670.8,7178.1,9777.3
"808",2586312704,137363456,5578424320,346,80853,0,7411.1,2,1679.6,13304.2,7493.1
"809",2586312704,137363456,5578424320,361,80838,0,3587.5,4,1546.4,13612.4,8591
"810",2586312704,137363456,5577900032,373,80827,0,8315.9,11,1946.4,7245.5,11817.3
"811",2586312704,137363456,5577900032,388,80811,0,12223.5,7.1,5572.6,19633.5,15408.5
"812",2586312704,137363456,5577900032,404,80796,0,3907.4,4,1551.3,14074.8,10360.2
"813",2586312704,137363456,5577900032,411,80788,0,6939.1,3,1387,13584.4,6784.8
"814",2586312704,137363456,5577900032,427,80773,0,7172.8,3,1563.7,6794.6,7162.9
"815",2586312704,137363456,5577900032,446,80754,0,4795.3,4,1860.2,13651.7,7219.9
"816",2586312704,137363456,5577900032,316,80883,0,6967.7,6.1,3340.6,15189.8,7218
"817",2586312704,137363456,5577900032,331,80868,0,7159.2,3,1437.7,7163.3,13922.4
"818",2586312704,137363456,5577900032,347,80853,0,7168.9,3,1534.7,13603.7,13256.4
"819",2586312704,137363456,5577900032,354,80845,0,3594.2,3,1585.6,13601.9,3579.4
"820",2582642688,139460608,5582094336,371,80829,0,7483.4,10,1772.4,6899.8,10048.4
"821",2582642688,139460608,5582094336,389,80811,0,8015.6,5,3655.1,15500.6,11093
"822",2582642688,139460608,5582094336,332,80868,0,5798.8,3,2531.8,14799.8,3478.5
"823",2582642688,139460608,5582094336,347,80853,0,7172.4,3,1722.1,6812.5,9713.2
"824",2582642688,139460608,5582094336,362,80837,0,7166.8,3,1536.1,13597.2,7155.7
"825",2582642688,139460608,5582094336,374,80826,0,4368.3,4,1819.8,13695.1,3589.7
"826",2582642688,139460608,5582094336,316,80883,0,7236.5,11.9,3246.7,8319.7,7224
"827",2582642688,139460608,5582094336,331,80868,0,7167.3,3,1689.4,13491,13478.4
"828",2582642688,139460608,5582094336,339,80860,0,3582.9,2,1511.9,13489.5,6734.2
"829",2582642688,139460608,5582094336,354,80845,0,7164.8,2,1524.9,6761,10648.2
"830",2582642688,139460608,5581045760,373,80826,0,8471.7,8.1,2208,13842.7,10002.8
"831",2587361280,137363456,5581045760,316,80883,0,8420.1,16,5524.4,19122.7,5029.9
"832",2587361280,137363456,5581045760,331,80868,0,7181.7,4,1345.7,6736.4,7498.2
"833",2587361280,137363456,5581045760,347,80853,0,7177.3,3,1557.3,13659.7,6846
"834",2587361280,137363456,5581045760,354,80845,0,3598.4,3,1483.5,13682.9,3267.4
"835",2587361280,137363456,5581045760,371,80828,0,8151.2,4,1923.9,6969.5,7188.2
"836",2587361280,137363456,5581045760,323,80877,0,7432.2,6.1,3393.2,15052.1,14056.7
"837",2587361280,137363456,5581045760,330,80869,0,3592.9,4,1424.7,13661.7,6817.2
"838",2587361280,137363456,5581045760,345,80854,0,7185.6,3,1587.2,6829.6,6858.1
"839",2587361280,137363456,5581045760,361,80839,0,7186.5,4,1586.5,13680.8,10749.9
"840",2587361280,137363456,5589434368,372,80827,0,4594.7,9,2302.3,14054,6860.9
"841",2587361280,137363456,5589434368,388,80812,0,9787,8,4305.1,9635.8,14312.6
"842",2587361280,137363456,5589434368,403,80797,0,7193.7,3,1390.7,14201.7,13382
"843",2587361280,137363456,5589434368,410,80789,0,3811.3,3,1543.3,13681.4,3271.6
"844",2587361280,137363456,5589434368,426,80774,0,7192.6,3,1535.4,6839.3,10435.9
"845",2587361280,137363456,5589434368,445,80755,0,7911,3.1,1970.4,14013.9,13646
"846",2587361280,137363456,5589434368,453,80747,0,3638.7,5,2803.4,15094.2,4256.2
"847",2587361280,137363456,5589434368,468,80732,0,7183.8,2,1665.7,7231.6,10748.6
"848",2587361280,137363456,5589434368,483,80716,0,7221.1,2,1593.6,13677.5,13337.7
"849",2587361280,137363456,5589434368,491,80709,0,3598.6,2,1513.5,13635.4,3915.3
"850",2582642688,138412032,5589434368,509,80690,0,8817.9,9,2540,7209.4,10421.8
"851",2582642688,138412032,5588910080,525,80674,0,11912.3,7.1,5021.2,18724.7,11621.5
"852",2582642688,138412032,5588910080,533,80667,0,3595.6,3,1706.6,13691.1,6851.7
"853",2582642688,138412032,5588910080,548,80651,0,7191.6,3,1367.6,6836.7,10431.7
"854",2582642688,138412032,5588910080,563,80636,0,7185.6,3,1509.4,13688.2,7507.2
"855",2582642688,138412032,5588910080,574,80626,0,4362.5,5.1,2066.4,14027.9,3272.4
"856",2582642688,138412032,5588910080,590,80609,0,7363.3,4,2794,8155.5,14332.5
"857",2582642688,138412032,5588910080,605,80594,0,7186.5,3,1583.8,13676.7,6855.3
"858",2582642688,138412032,5588910080,613,80587,0,3592.6,3,1415.4,13681.4,3918
"859",2582642688,138412032,5588910080,628,80571,0,7188.1,3,1625.3,6831.5,13332.5
"860",2582642688,138412032,5588910080,647,80552,0,8309.3,5.9,2019.3,14073.9,10459.9
"861",2582642688,138412032,5498732544,655,80544,0,5650.7,5.1,3930.7,16286.9,7507.9
"862",2582642688,138412032,5498732544,670,80529,0,7179.8,4,1453.5,6860.1,7501.9
"863",2582642688,138412032,5498732544,686,80514,0,7168.9,3,1499.4,13696.5,13362
"864",2582642688,138412032,5498732544,693,80506,0,3541.9,5,1564.6,13667,3579.5
"865",2582642688,138412032,5498732544,712,80487,0,7905.1,4,2264.2,7375,13663.9
"866",2541223936,142082048,5498732544,324,80876,0,7143.8,7,3340.2,14944.7,10670.4
"867",2541223936,142082048,5498732544,331,80868,0,3538.5,3,1473.4,13691.8,7174.9
"868",2541223936,142082048,5498732544,347,80853,0,7049.3,3,1452.4,6832.7,13333.4
"869",2541223936,142082048,5498732544,362,80837,0,7078.2,3,1421.7,13649.9,13312.8
"870",2541223936,142082048,5498732544,373,80826,0,4956.3,10.9,2663.7,14179.2,6873.9
"871",2541223936,142082048,5543821312,316,80884,0,11591.5,6.2,5494.1,12264.4,11768.1
"872",2541223936,142082048,5543821312,331,80869,0,7081.7,2,1509.5,14205.6,10998.8
"873",2541223936,142082048,5543821312,338,80861,0,3545.1,3,1434.1,13653.8,6821.5
"874",2541223936,142082048,5543821312,354,80846,0,7084.4,3,1654.1,7166.9,7731.4
"875",2541223936,142082048,5543821312,373,80827,0,7866.9,8.1,2403,14118,10411.6
"876",2541223936,142082048,5543821312,381,80819,0,3547.2,5,2490.2,14505.6,4414.2
"877",2541223936,142082048,5543821312,396,80803,0,7051.9,3,1461.3,10347.8,10034.5
"878",2506096640,179830784,5543821312,411,80788,0,7403.3,4,1648,10505.6,13633.6
"879",2506096640,179830784,5543821312,419,80780,0,3844.5,3,1625.7,13677.2,6796.9
"880",2506096640,179830784,5543821312,438,80761,0,7804,8.1,2598.3,14466.1,10412.5
"881",2506096640,179830784,5535432704,454,80746,0,9157.3,6,3608.3,9097.7,11162.4
"882",2506096640,179830784,5535432704,461,80738,0,3784.3,3,1536.2,13637,9983.8
"883",2506096640,179830784,5535432704,477,80723,0,6651.7,3,1530.4,13654.8,3798.6
"884",2506096640,179830784,5535432704,492,80708,0,6964.9,3,1382.4,6828.2,13316.9
"885",2506096640,179830784,5535432704,503,80696,0,7784.3,7,2376.3,14315.1,7647.5
"886",2506096640,179830784,5535432704,317,80883,0,3514.1,6.1,3113.4,14708.8,7128.8
"887",2506096640,179830784,5535432704,332,80868,0,6987.3,2,1701,6821.1,6659.9
"888",2506096640,179830784,5535432704,340,80860,0,7046.9,3,1631.8,13665.4,13650.8
"889",2506096640,179830784,5535432704,355,80845,0,3586,3,1557.9,13667.9,7157.2
"890",2506096640,179830784,5535432704,374,80825,0,9798.7,11,2991,7888.3,13435.4
"891",2523922432,166199296,5540675584,316,80883,0,10497.3,5.9,5325.7,18063.7,11086.1
"892",2523922432,166199296,5540675584,331,80868,0,3594.5,3,1415.4,13666.3,3253.7
"893",2523922432,166199296,5540675584,347,80853,0,7179.2,2,1576.9,6835.7,6853.2
"894",2523922432,166199296,5540675584,354,80845,0,7166.7,3,1549.5,13675.3,13660.7
"895",2523922432,166199296,5540675584,373,80826,0,4582.8,31.3,2497.4,14665.2,3318.2
"896",2523922432,166199296,5540675584,389,80811,0,7278.2,13.9,2674.1,7690.8,8034.6
"897",2523922432,166199296,5540675584,396,80803,0,7176.3,3,1626.6,13662.2,11072.6
"898",2523922432,166199296,5540675584,412,80788,0,3588.2,3,1471.5,13664.6,7151.2
"899",2523922432,166199296,5540675584,427,80772,0,7165.1,2,1518.4,6844.3,13977.7
"900",2523922432,166199296,5540675584,438,80761,0,8550.9,13,3171.3,14699,10778.3
"901",2523922432,166199296,5546442752,454,80746,0,5283.4,4.1,3223.4,15819.7,4332.9
"902",2523922432,166199296,5546442752,469,80730,0,7182.9,2,1420.4,7309,7179.6
